ITEM: TIMESTEP
46000
ITEM: NUMBER OF ATOMS
19582
ITEM: BOX BOUNDS ff ff ff
-2.55 2.55
-2.55 2.55
-0.05 5
ITEM: ATOMS id type x y z vx vy vz fx fy fz 
414 1 0.0720933 0.133741 1.51953 0.000581101 -0.000429359 -0.000858039 0.0319744 0.0139178 -0.0116226 
754 1 0.141972 0.123817 1.51959 0.000113402 -0.000534459 -0.000409853 0.0224684 0.0140961 0.00474253 
189 1 -0.0844259 0.16799 1.51968 0.000323615 -9.2739e-05 -0.000481511 -0.00999952 0.00255714 -0.0125725 
998 1 -0.0421181 0.158979 1.51948 0.000482759 -0.000220322 -0.000526126 0.00257373 0.00467448 -0.0139194 
1069 1 -0.0143293 0.187503 1.51981 0.000312719 -0.000190479 -0.000221408 0.00476719 0.00219718 -0.00780884 
714 1 0.0122171 0.169334 1.54336 0.000934345 -0.000729615 -0.000723074 0.0226937 0.00272228 -0.0307441 
1092 1 0.0537588 0.180157 1.51981 0.000497677 -0.000309361 -0.0005568 0.02151 0.0100752 -0.0111191 
334 1 0.109889 0.152881 1.51995 0.000331749 -0.000717979 -0.000539074 0.0284816 0.00433333 0.000802681 
971 1 -0.0572709 0.190581 1.53794 0.000477526 -0.000103099 -0.000714147 -0.010988 0.00412991 -0.00998952 
902 1 0.0348405 0.201553 1.54776 0.000615984 -0.000450351 -0.000507312 0.0149386 0.00504656 -0.0120305 
1299 1 -0.078534 -0.192499 1.55431 2.75682e-05 -6.43625e-05 0.000619555 -0.00748641 0.0421827 -0.0212345 
746 1 -0.095434 -0.206566 1.5877 0.00194642 -0.00123362 0.00147464 -0.0307149 0.0702772 -0.000229819 
364 1 -0.0446505 -0.212075 1.56835 -0.000380684 -0.00053211 0.00028722 0.0123684 -0.000988512 -0.0533234 
266 1 -0.0049276 -0.21464 1.56552 -0.000206161 -0.000216086 0.00020675 0.00874868 -0.00184708 -0.0296714 
1169 1 0.0343717 -0.209472 1.56088 -0.000220883 -0.000326443 0.000201035 0.0164209 -0.012347 -0.0532745 
547 1 0.0706015 -0.19502 1.55287 -0.000190196 -0.000314864 0.000168643 0.0179643 -0.0148223 -0.0523873 
1302 1 0.0805636 -0.212615 1.58702 -0.000232831 -0.00042366 0.00012813 0.0301905 -0.0158474 -0.063596 
1118 1 -0.0879454 -0.167349 1.58564 0.000307292 3.69022e-05 0.00254711 -0.0262671 0.117385 -0.0436148 
46 2 -0.025727 -0.155946 1.57126 -0.000855889 -0.00111207 0.000535982 0.405274 -0.120343 -1.01167 
587 1 0.0326199 -0.170356 1.55488 -0.000480437 -0.000792452 0.000394491 0.0404129 -0.0222268 -0.0978746 
741 1 0.0312063 -0.150912 1.58941 -0.00073256 -0.00126697 0.00053367 0.0894143 -0.0230851 -0.150719 
1036 1 0.070107 -0.155189 1.55508 -0.000474247 -0.000844636 0.00032022 0.0505949 -0.0281515 -0.117992 
611 1 0.105872 -0.177011 1.55583 -0.000195875 -0.000519768 0.000108714 0.0262771 -0.017144 -0.0598419 
462 1 0.138183 -0.154023 1.55233 -0.000134979 -0.000573486 -0.000103305 0.0322608 -0.0110559 -0.0632018 
1012 1 0.133716 -0.181464 1.58378 -0.000265674 -0.000583808 5.88396e-05 0.0379034 -0.0144203 -0.0768829 
596 1 -0.163975 -0.142957 1.56926 -0.000240568 4.38527e-05 -0.00046422 0.0129675 -0.0165063 -0.0415961 
85 2 -0.118737 -0.106216 1.57756 -0.000627246 -2.0434e-05 -0.00122003 0.322744 -0.404505 -0.996757 
170 1 -0.0816257 -0.145915 1.55253 -0.000620496 -0.000463668 0.000316092 0.0323857 -0.00304624 -0.106418 
942 1 0.00642868 -0.107979 1.55522 -0.000610767 -0.00171522 5.98435e-05 0.0798731 -0.0218065 -0.129778 
520 1 0.0386181 -0.131093 1.55595 -0.000684417 -0.0013001 0.000286343 0.0719213 -0.0189929 -0.118982 
506 1 0.0533637 -0.113823 1.58964 -0.000569666 -0.00231342 -4.44831e-06 0.129843 -0.0207435 -0.187758 
1241 1 0.0959309 -0.112205 1.57601 -0.000323378 -0.00166427 -0.000250583 0.0987223 -0.0290605 -0.134148 
690 1 0.128792 -0.107999 1.55399 -0.000315379 -0.00120902 -0.000221982 0.0732062 -0.0124014 -0.0999561 
726 1 0.132297 -0.132211 1.58516 -0.000433542 -0.00123649 -0.000259262 0.071262 -0.0224927 -0.135315 
1116 1 0.169112 -0.138772 1.57217 -0.000264792 -0.000493618 -0.000186105 0.0330994 -0.00396451 -0.0664768 
1231 1 -0.210492 -0.0720326 1.57884 -0.000132335 7.4976e-05 -0.000765313 0.0163706 -0.0230638 -0.0237641 
203 1 -0.183169 -0.10302 1.55819 -0.000139563 0.000406233 -6.22719e-05 0.0239474 0.0204564 -0.0291338 
1073 1 -0.0636872 -0.0960034 1.55863 -0.000579062 -0.000809555 -0.000514483 0.0459972 -0.031116 -0.12303 
382 1 -0.0296949 -0.0968222 1.57938 -0.000667401 -0.00166205 -0.000126399 0.0913539 -0.0136971 -0.158115 
1023 1 -0.0581831 -0.068916 1.58687 -0.000475275 -0.00149596 -0.000904515 0.0844078 -0.0306124 -0.180802 
743 1 -0.0151891 -0.0702674 1.55143 -0.000452252 -0.00151764 -0.000245702 0.0831435 -0.0124881 -0.0999812 
272 1 0.0577459 -0.0963172 1.55419 -0.000445142 -0.00189984 -0.000167572 0.10521 -0.014131 -0.117029 
797 1 0.0244122 -0.0745953 1.56674 -0.000198884 -0.00262538 -0.000376889 0.133638 -0.0275618 -0.159026 
466 1 0.0802042 -0.0759147 1.58002 -0.000151518 -0.00257065 -0.000687778 0.146148 -0.012521 -0.130439 
239 1 0.12015 -0.0695881 1.57205 -8.36524e-05 -0.00205467 -0.000576185 0.127751 -0.00625778 -0.112593 
1192 1 0.154188 -0.0769522 1.55326 -0.000124571 -0.00115747 -0.000405356 0.100956 0.0123398 -0.0908389 
647 1 0.15959 -0.10182 1.58408 -0.0038688 -0.00187167 -0.000123061 0.148385 0.0263563 -0.111842 
1368 1 0.192366 -0.0913403 1.56288 -0.000184439 -0.000328294 -0.000169961 0.0212175 -0.00603105 -0.0420367 
1094 1 0.215665 -0.0660252 1.58381 0.000135801 -0.000665825 -0.000309863 0.0487086 0.0243822 -0.0362097 
1122 1 -0.0911585 -0.0534251 1.5712 -0.00031401 -0.000395476 -0.000831271 0.03871 -0.0430667 -0.126259 
1146 1 -0.0354218 -0.0358246 1.55302 -7.25913e-05 -0.001157 -0.000460658 0.076991 -0.0232519 -0.045493 
661 1 0.00819285 -0.0389562 1.55677 -2.66794e-05 -0.00219423 -0.000788353 0.115783 -0.00776278 -0.118276 
772 1 0.0572121 -0.0566736 1.55368 -0.000225732 -0.00228622 -0.000504592 0.12329 -0.0145943 -0.104238 
331 1 0.104683 -0.0315196 1.57175 3.78063e-05 -0.00289491 -0.00109316 0.146767 -0.00440885 -0.0903644 
957 1 0.175652 -0.0590939 1.58121 0.000211781 -0.00154557 -0.000917153 0.123378 0.0392841 -0.120144 
1197 1 0.200705 -0.0296778 1.58965 0.000426755 -0.00135466 -0.00113042 0.102889 0.0402072 -0.0473493 
750 1 -0.122756 -0.00287741 1.5816 -0.000190225 -0.000385827 -0.00163873 0.0374421 -0.0432646 -0.127965 
411 1 -0.0905879 -0.0148069 1.56129 -2.68411e-05 -0.000538803 -0.000826541 0.0488164 -0.0368005 -0.107322 
800 1 -0.0746688 0.0105896 1.58816 0.000803503 -0.00127524 -0.000885226 0.0909656 -0.0707703 -0.196719 
1140 1 -0.0569369 0.00459246 1.55288 0.000275664 -0.00136927 -0.000791138 0.0841418 -0.0238203 -0.10626 
560 1 -0.043024 -0.0136394 1.58548 0.000539724 -0.00205541 -0.00100032 0.132666 -0.0388491 -0.183173 
271 1 -0.0119948 -0.00350339 1.55366 0.000360809 -0.00176516 -0.00115889 0.107098 -0.00834612 -0.0706164 
751 1 0.00735554 0.0184319 1.58034 0.000832981 -0.00275629 -0.00205853 0.150105 -0.00194468 -0.119972 
489 1 0.0343456 -0.0198662 1.57973 0.000239692 -0.00310574 -0.00145637 0.153007 -0.0104563 -0.123924 
910 1 0.0728263 -0.00942471 1.58095 0.000333013 -0.0035794 -0.00169016 0.168994 0.0026141 -0.0965665 
889 1 0.126731 -0.0029871 1.55451 0.000254597 -0.00287013 -0.00152746 0.140747 0.0436761 -0.0576534 
1226 1 0.16835 -0.00873689 1.55242 0.000480295 -0.0016184 -0.0012807 0.10007 0.0361405 -0.0383089 
459 1 0.207566 -0.014227 1.55384 0.000302495 -0.000913944 -0.000758315 0.0659345 0.0214371 -0.0265984 
883 1 0.194532 0.0175492 1.57411 0.000337334 -0.00147829 -0.00110497 0.106413 0.0381562 -0.0224931 
621 1 -0.159777 0.0243077 1.55691 8.07888e-05 0.000604445 -0.00122158 -0.0169749 -0.00831548 -0.0862746 
1268 1 -0.106802 0.0336641 1.58263 0.000447856 -0.000607534 -0.00101423 0.0562649 -0.0518271 -0.147476 
779 1 -0.0745342 0.0401084 1.55814 0.000336752 -0.000937893 -0.00079206 0.0732869 -0.0362565 -0.134972 
281 1 -0.0320378 0.0238449 1.57689 0.000725807 -0.00231147 -0.00172952 0.120626 -0.0206511 -0.130493 
976 1 0.000932103 0.0591872 1.58341 0.00102496 -0.00272969 -0.00191943 0.120717 -0.000868536 -0.0959213 
1371 1 0.107817 0.0236957 1.57726 0.000838841 -0.00320927 -0.00203249 0.162109 0.0381457 -0.0438705 
469 1 0.131518 0.0531811 1.56528 0.000658745 -0.00227998 -0.00184656 0.130788 0.0346811 0.00345618 
1056 1 0.160814 0.0302301 1.55137 0.000563469 -0.00155724 -0.00117168 0.100444 0.0275689 -0.00376398 
428 1 0.164859 0.0517405 1.59083 0.000986319 -0.00235533 -0.00198576 0.163723 0.0472724 0.0152459 
328 1 0.226505 0.0350421 1.59034 0.000180012 -0.000581217 -0.000567082 0.0484307 0.0185073 0.0133681 
12 2 -0.193948 0.063407 1.58682 0.000157862 0.000195683 -0.00095095 0.120592 -0.14002 -0.39735 
1112 1 -0.0708561 0.0998561 1.55263 0.000819358 -0.00058576 -0.00106927 0.0145982 -0.00647878 -0.0735134 
191 1 -0.0283669 0.068825 1.55859 0.000798368 -0.0018549 -0.00143956 0.0776343 -0.00440159 -0.0837462 
979 1 -0.062145 0.0719574 1.57884 0.000886735 -0.0013741 -0.0020684 0.0563371 -0.0285485 -0.138717 
965 1 -0.0285827 0.0918536 1.59095 0.00164171 -0.00196968 -0.00265134 0.059444 0.0171095 -0.126839 
1123 1 0.0041389 0.0911287 1.55304 0.001032 -0.00187739 -0.00160875 0.079471 0.00610961 -0.066037 
1340 1 0.0941463 0.0656819 1.57102 0.00105254 -0.00286047 -0.00221133 0.143497 0.0275762 -0.0309966 
1256 1 0.0673945 0.0982549 1.585 0.00160982 -0.00213723 -0.00263158 0.0990676 0.030137 -0.0390244 
426 1 0.106687 0.102724 1.58041 0.00142001 -0.0020307 -0.00246075 0.108601 0.0406992 -0.0121237 
620 1 0.142965 0.0848114 1.58656 0.00101615 -0.00210062 -0.00196635 0.144018 0.0296165 0.0593941 
485 1 0.16649 0.0694906 1.55553 0.000510589 -0.00146924 -0.00101811 0.0900543 0.0350276 0.0114467 
1221 1 0.186628 0.103009 1.56251 0.000296337 -0.000838299 -0.000702887 0.0396177 0.0240372 0.0192692 
404 1 0.206067 0.0660237 1.5761 0.000232436 -0.000707119 -0.000516681 0.0511 0.0173775 0.0221801 
28 2 -0.151097 0.132757 1.58177 0.00051431 0.000257753 -0.00100864 -0.0135813 -0.0862332 -0.196819 
784 1 -0.0737605 0.112761 1.59031 0.00175722 -0.000859256 -0.00184747 -0.00261033 -0.0316459 -0.112404 
277 1 -0.0329083 0.134695 1.58388 0.00179068 -0.00130433 -0.0024079 -0.00609427 0.0155352 -0.0875972 
849 1 -0.0319263 0.108284 1.55427 0.00110714 -0.00146762 -0.00144972 0.0316378 0.00318427 -0.0714616 
521 1 0.0107053 0.130922 1.55354 0.00143496 -0.0012796 -0.0017793 0.0552124 0.00634201 -0.0624007 
705 1 0.0147067 0.109509 1.58665 0.00204016 -0.00218849 -0.00279987 0.0864896 0.0250243 -0.0857347 
1384 1 0.0411609 0.105521 1.55618 0.00121773 -0.00164133 -0.00170843 0.0786709 0.0121094 -0.0510496 
985 1 0.113729 0.130088 1.55254 0.00106431 -0.00118922 -0.00168043 0.0570055 0.025269 -0.00292087 
1017 1 0.120401 0.14169 1.58989 0.00177726 -0.00120845 -0.00244876 0.0529452 0.0302037 0.0199507 
540 1 0.148234 0.109007 1.55543 0.000473081 -0.00144225 -0.0013123 0.0608053 0.0344731 0.0285386 
860 1 0.158168 0.127585 1.58878 0.00113698 -0.0014662 -0.00194047 0.0718457 0.0360005 0.0635431 
36 2 -0.0787985 0.172502 1.59043 0.00123626 -0.000349358 -0.00193439 -0.310099 0.0167337 -0.29847 
673 1 -0.025095 0.161753 1.55552 0.00149917 -0.00131332 -0.000976779 0.0131295 0.000277314 -0.055265 
251 1 0.00234361 0.153144 1.58549 0.00227112 -0.00165448 -0.00223295 0.0220059 0.0146115 -0.0829181 
93 2 0.0647811 0.156963 1.57379 0.00163852 -0.00114145 -0.00173833 0.335468 0.130551 -0.199695 
276 1 0.120607 0.176862 1.56482 0.000646957 -0.000735765 -0.000889094 0.0216852 0.0150691 -0.00164686 
559 1 0.148197 0.149003 1.55711 0.000491685 -0.000745553 -0.000935575 0.0205903 0.0136472 0.0198032 
1289 1 -0.0406839 0.211913 1.56709 0.00069506 -0.000239078 -0.000746346 -0.013749 0.00194993 -0.00902186 
959 1 0.0159137 0.190359 1.58253 0.00163782 -0.000978293 -0.00125072 0.0114302 0.00723352 -0.0404607 
418 1 -0.00405818 0.207347 1.55269 0.000577208 -0.000289272 -0.000386815 0.00344973 0.00123745 -0.0102482 
1196 1 0.0553763 0.215549 1.57851 0.000758548 -0.000529608 -0.000579146 0.0118846 0.00113393 -0.00299575 
1398 1 -0.0706899 -0.232039 1.61347 -9.82554e-05 -0.000547522 0.000217653 -0.0302711 -0.0100939 -0.081168 
674 1 -0.031231 -0.232231 1.59959 -0.000161491 -0.000375796 0.000103984 0.00900633 -0.0068668 -0.0531801 
216 1 0.00324026 -0.249072 1.62526 -6.85614e-05 -0.000335501 1.87072e-05 0.00311802 -0.0112023 -0.0603197 
551 1 -0.055879 -0.196376 1.60351 -0.00045892 -0.000808077 0.000802422 -0.0244516 -0.00959745 -0.145872 
838 1 -0.00277388 -0.21068 1.61698 -0.000334204 -0.000694976 0.000190328 0.0271332 -0.0264092 -0.136367 
359 1 0.0228382 -0.229701 1.5932 -0.000153734 -0.000287929 0.000120387 0.0187959 -0.0126536 -0.061117 
856 1 0.0401013 -0.193001 1.59616 -0.000449018 -0.000723075 0.000436041 0.0576144 -0.0169092 -0.116365 
1224 1 0.116848 -0.210026 1.60976 -0.000121596 -0.000683151 0.000182047 0.0497489 -0.0231413 -0.093872 
105 2 -0.146232 -0.168704 1.61993 -0.000208742 -0.000211412 -0.000598604 0.0609907 -0.134533 -0.401894 
658 1 -0.0870925 -0.180969 1.6232 0.0012809 -0.000461513 0.0027241 0.0229048 0.0882018 -0.0411612 
307 1 0.011183 -0.173583 1.61504 -0.000743728 -0.001024 0.000582304 0.0576481 -0.0181716 -0.156312 
378 1 -0.0196816 -0.155661 1.63201 -0.000927432 -0.00127767 0.000486916 0.0506985 -0.0286654 -0.207988 
45 2 0.0860682 -0.158656 1.61197 -0.000302614 -0.00118593 0.000210676 0.736557 -0.210246 -1.3617 
129 2 0.164842 -0.157386 1.62866 -0.000143058 -0.000402805 -0.000489134 0.768016 -0.0198319 -1.18395 
1034 1 -0.190229 -0.135178 1.59768 -0.00016056 -6.02646e-05 -0.000371487 0.00853116 -0.0118721 -0.0211965 
664 1 -0.209101 -0.13308 1.63254 -0.000626822 -0.000170086 -0.00120231 0.00734703 -0.0362171 -0.0173476 
882 1 -0.0951665 -0.138036 1.62129 -0.000772539 -0.000400923 -0.00103178 0.043982 -0.0601053 -0.147007 
522 1 -0.0566368 -0.146513 1.62157 -0.000980002 -0.000820807 2.21845e-05 0.0505451 -0.0462497 -0.175358 
435 1 -0.061966 -0.114479 1.59502 -0.00119825 -0.000480555 0.000142128 0.063982 -0.0120379 -0.161628 
329 1 0.0146573 -0.105568 1.59409 -0.000649904 -0.00254798 -2.44854e-05 0.131657 -0.0263714 -0.188065 
584 1 -0.0150791 -0.119389 1.61671 -0.000834471 -0.00179738 8.69909e-05 0.108569 -0.0201294 -0.192421 
700 1 0.0259601 -0.131216 1.62328 -0.000411332 -0.00198626 0.000413311 0.135221 -0.0186443 -0.209796 
812 1 0.124364 -0.11412 1.61954 -8.08193e-05 -0.00176689 -0.000723452 0.120614 -0.0184893 -0.177283 
1150 1 0.197095 -0.118426 1.59153 -1.5581e-06 -0.000421957 -0.000493527 0.0358276 0.012078 -0.0542414 
1204 1 0.215862 -0.125654 1.62559 0.000129319 -0.000134794 -0.00142995 0.0766007 0.0222344 -0.111716 
951 1 -0.212671 -0.103158 1.60282 -0.000268565 4.08403e-05 -0.000748919 0.00787078 -0.0217909 -0.0146436 
1074 1 -0.209739 -0.0666995 1.61842 -0.000818259 0.000100887 -0.00203178 0.0371788 -0.0469771 -0.0415585 
809 1 -0.0844927 -0.0999154 1.62556 -0.00104963 -0.000700735 -0.00136326 0.0920055 -0.067339 -0.185242 
923 1 -0.06935 -0.0633186 1.62445 -0.000491726 -0.0015553 -0.00154989 0.113241 -0.0434413 -0.200733 
997 1 -0.0452671 -0.0959944 1.62714 -0.00076701 -0.00161479 -0.0006227 0.117719 -0.0334252 -0.22422 
